Title,slate,Player,Pos,Start,Team,Opp,BestOf,Odds,Win %,Salary,AvgKill,AvgDth,AvgAst,AvgCS,Floor,Ceiling,Avg,StD,FC Proj,My Proj,Exp.,Used,Con.,Value,Actual Score,Val,AvgTur,AvgDrg,AvgBrns,AvgLgth
LPL LCK Main,46337.0,Xx,JNG,Y,LNG,vs ES,3,122.5,44.90%,8200,1.8,3.1,5.6,161.6,15.4,85.7,46.6,28.1,43.54,43.54,100,,40,5.3,15.56,1.9,,,,
LPL LCK Main,46337.0,Rascal,TOP,Y,GEN,vs DRX,3,117.5,46%,8100,2.5,2.0,5.3,273.8,20.7,78.5,60.9,23.1,43.81,43.81,100,,62,5.4,44.96,5.6,,,,
LPL LCK Main,46337.0,Teacherma,MID,Y,WE,vs FPX,3,172.5,36.70%,8000,3.5,2.8,7.3,232.2,24.5,88.3,82.0,25.5,50.03,50.03,100,,69,6.3,74.1,9.3,,,,
LPL LCK Main,46337.0,beishang,JNG,Y,WE,vs FPX,3,172.5,36.70%,8000,3.0,2.3,8.1,180.8,21.2,96.7,77.9,30.2,51.43,51.43,100,,61,6.4,79.38,9.9,,,,
LPL LCK Main,46337.0,FunPlus Phoenix,TEAM,Y,FPX,vs WE,3,-172.5,63.30%,8000,0.0,0.0,0.0,0.0,26.9,72.4,50.6,18.2,45.12,45.12,100,,64,5.6,55.0,6.9,,,,
LPL LCK Main,46337.0,Crisp,SUP,Y,FPX,vs WE,3,-172.5,63.30%,8000,0.8,2.1,9.5,63.2,20.5,83.5,52.1,25.2,45.72,45.72,100,,52,5.7,51.58,6.4,,,,
LPL LCK Main,46337.0,Quad,MID,P,DRX,vs GEN,3,-117.5,54.10%,8000,,,,,37.0,37.0,,,36.97,36.97,100,,0,4.6,0.0,,,,,
LPL LCK Main,46337.0,Flame,TOP,N,DWG,vs SB,3,-255.0,71.90%,8000,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,0.0,,,,,
LPL LCK Main,46337.0,DAMWON Gaming,TEAM,Y,DWG,vs SB,3,-255.0,71.90%,7900,0.0,0.0,0.0,0.0,31.2,83.2,38.1,20.8,52.01,52.01,100,,45,6.6,54.0,6.8,,,,
LPL LCK Main,46337.0,Summit,TOP,Y,SB,vs DWG,3,255.0,28.20%,7900,1.7,2.9,4.1,272.5,10.4,85.9,43.5,30.2,40.6,40.6,100,,31,5.1,11.94,1.5,,,,
LPL LCK Main,46337.0,chenlun17,TOP,Y,LNG,vs ES,3,122.5,44.90%,7900,2.5,2.7,4.3,243.9,11.6,92.9,51.2,32.5,44.14,44.14,100,,37,5.6,20.3,2.6,,,,
LPL LCK Main,46337.0,FATE,MID,N,SB,vs DWG,3,255.0,28.20%,7900,3.9,0.9,4.2,284.4,0.0,84.3,83.5,56.2,0.0,0.0,100,,33,0.0,0.0,,,,,
LPL LCK Main,46337.0,Morgan,TOP,Y,WE,vs FPX,3,172.5,36.70%,7800,2.6,2.8,6.1,238.4,20.7,88.7,64.9,27.2,47.85,47.85,100,,58,6.1,56.18,7.2,,,,
LPL LCK Main,46337.0,Flandre,TOP,N,LNG,vs ES,3,122.5,44.90%,7800,2.0,3.4,4.7,261.3,0.0,42.3,47.9,28.2,0.0,0.0,100,,41,0.0,0.0,,,,,
LPL LCK Main,46337.0,ShiauC,SUP,Y,ES,vs LNG,3,-122.5,54.90%,7800,1.4,3.1,9.8,35.3,18.5,87.5,59.3,27.6,46.1,46.1,100,,53,5.9,79.34,10.2,,,,
LPL LCK Main,46337.0,eStar,TEAM,Y,ES,vs LNG,3,-122.5,54.90%,7800,0.0,0.0,0.0,0.0,26.4,85.6,45.8,23.7,50.09,50.09,100,,48,6.4,61.0,7.8,,,,
LPL LCK Main,46337.0,OnFleek,JNG,Y,SB,vs DWG,3,255.0,28.20%,7800,1.7,2.6,5.2,190.4,11.6,91.1,42.7,31.8,43.42,43.42,100,,26,5.6,19.1,2.4,,,,
LPL LCK Main,46337.0,Lonely,TOP,N,SB,vs DWG,3,255.0,28.20%,7800,2.5,3.2,5.4,262.1,0.0,26.4,52.9,17.6,0.0,0.0,100,,67,0.0,0.0,,,,,
LPL LCK Main,46337.0,CJJ,TOP,N,ES,vs LNG,3,-122.5,54.90%,7700,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,0.0,,,,,
LPL LCK Main,46337.0,BeryL,SUP,Y,DWG,vs SB,3,-255.0,71.90%,7700,0.5,3.3,7.4,67.2,13.0,76.3,31.6,25.3,38.31,38.31,100,,20,5.0,83.9,10.9,,,,
LPL LCK Main,46337.0,Dove,MID,Y,SB,vs DWG,3,255.0,28.20%,7700,2.0,2.0,3.4,278.6,17.4,83.4,43.8,26.4,43.77,43.77,100,,40,5.7,11.86,1.5,,,,
LPL LCK Main,46337.0,Punch,JNG,N,SB,vs DWG,3,255.0,28.20%,7700,1.5,2.1,5.9,157.2,0.0,45.9,43.0,30.6,0.0,0.0,100,,29,0.0,0.0,,,,,
LPL LCK Main,46337.0,Keria,SUP,P,DRX,vs GEN,3,-117.5,54.10%,7600,0.8,2.0,8.8,39.7,12.8,71.5,55.6,23.5,36.27,36.27,100,,58,4.8,70.02,9.2,,,,
LPL LCK Main,46337.0,Duplicate,TEAM,Y,DRX,vs GEN,3,-117.5,54.10%,7600,0.0,0.0,0.0,0.0,25.6,68.3,46.9,17.1,42.67,42.67,100,,64,5.6,52.0,6.8,,,,
LPL LCK Main,46337.0,Plex,MID,N,WE,vs FPX,3,172.5,36.70%,7500,2.1,2.8,5.9,211.8,0.0,53.6,49.2,35.7,0.0,0.0,100,,27,0.0,,,,,,
LPL LCK Main,46337.0,Poss,TOP,N,WE,vs FPX,3,172.5,36.70%,7500,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,0.0,,,,,
LPL LCK Main,46337.0,Shanks,MID,N,WE,vs FPX,3,172.5,36.70%,7500,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,0.0,,,,,
LPL LCK Main,46337.0,Duan,SUP,Y,LNG,vs ES,3,122.5,44.90%,7400,0.6,3.3,7.2,49.1,7.8,70.8,38.8,25.2,33.03,33.03,100,,35,4.5,3.62,0.5,,,,
LPL LCK Main,46337.0,Gen.G,TEAM,Y,GEN,vs DRX,3,117.5,46%,7400,0.0,0.0,0.0,0.0,25.2,64.4,47.5,15.7,40.87,40.87,100,,67,5.5,40.0,5.4,,,,
LPL LCK Main,46337.0,Hoit,SUP,N,DWG,vs SB,3,-255.0,71.90%,7400,0.3,1.6,4.0,31.5,0.0,31.2,21.1,20.8,0.0,0.0,100,,1,0.0,0.0,,,,,
LPL LCK Main,46337.0,LNG Esports,TEAM,Y,LNG,vs ES,3,122.5,44.90%,7300,0.0,0.0,0.0,0.0,19.8,68.0,32.8,19.3,39.06,39.06,100,,41,5.4,7.0,1.0,,,,
LPL LCK Main,46337.0,Life,SUP,Y,GEN,vs DRX,3,117.5,46%,7300,0.7,1.7,7.9,51.6,2.8,68.0,50.7,26.1,28.88,28.88,100,,49,4.0,21.7,3.0,,,,
LPL LCK Main,46337.0,Missing,SUP,Y,WE,vs FPX,3,172.5,36.70%,7100,0.8,3.0,9.9,41.2,12.2,76.2,60.3,25.6,37.82,37.82,100,,58,5.3,42.44,6.0,,,,
LPL LCK Main,46337.0,Team WE,TEAM,Y,WE,vs FPX,3,172.5,36.70%,7100,0.0,0.0,0.0,0.0,16.7,67.7,45.4,20.4,37.1,37.1,100,,55,5.2,32.0,4.5,,,,
LPL LCK Main,46337.0,lwandy,SUP,N,LNG,vs ES,3,122.5,44.90%,7000,0.0,4.5,2.0,77.5,0.0,8.6,2.1,5.7,0.0,0.0,100,,0,0.0,0.0,,,,,
LPL LCK Main,46337.0,Kellin,SUP,N,GEN,vs DRX,3,117.5,46%,7000,0.1,2.1,5.6,29.4,0.0,40.8,27.9,27.2,0.0,0.0,100,,3,0.0,0.0,,,,,
LPL LCK Main,46337.0,SANDBOX Gaming,TEAM,Y,SB,vs DWG,3,255.0,28.20%,7000,0.0,0.0,0.0,0.0,10.0,67.7,32.4,23.1,33.05,33.05,100,,29,4.7,7.0,1.0,,,,
LPL LCK Main,46337.0,GorillA,SUP,Y,SB,vs DWG,3,255.0,28.20%,6900,0.4,2.5,6.6,44.0,3.2,76.0,35.6,29.1,32.3,32.3,100,,18,4.7,8.14,1.2,,,,
LPL LCK Main,46337.0,Kabbie,SUP,N,SB,vs DWG,3,255.0,28.20%,6800,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,0.0,,,,,
LPL LCK Main,46337.0,Lwx - STAR,ADC,Y,FPX,vs WE,3,-172.5,63.30%,10400,4.2,1.5,7.3,239.6,37.2,121.4,74.6,33.7,106.32,106.32,100,,55,6.8,131.91,12.7,,,,
LPL LCK Main,46337.0,Ghost - STAR,ADC,Y,DWG,vs SB,3,-255.0,71.90%,10000,3.4,2.2,4.3,316.8,17.7,107.7,47.1,36.0,80.61,80.61,100,,24,5.4,87.39,8.7,,,,
LPL LCK Main,46337.0,Wink - STAR,ADC,Y,ES,vs LNG,3,-122.5,54.90%,9800,4.5,2.1,7.0,338.0,37.8,114.8,84.7,30.8,102.86,102.86,100,,64,7.0,124.17,12.7,,,,
LPL LCK Main,46337.0,Deft - STAR,ADC,P,DRX,vs GEN,3,-117.5,54.10%,9600,4.2,1.7,5.0,318.9,30.0,97.2,79.2,26.9,85.28,85.28,100,,66,5.9,126.9,13.2,,,,
LPL LCK Main,46337.0,rat - STAR,ADC,N,ES,vs LNG,3,-122.5,54.90%,9500,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,0.0,,,,,
LPL LCK Main,46337.0,Ruler - STAR,ADC,Y,GEN,vs DRX,3,117.5,46%,9400,3.9,1.3,4.4,322.6,31.1,89.6,71.7,23.4,81.68,81.68,100,,67,5.8,79.11,8.4,,,,
LPL LCK Main,46337.0,Leo - STAR,ADC,N,SB,vs DWG,3,255.0,28.20%,9400,2.9,1.7,4.6,343.5,0.0,38.3,52.8,25.5,0.0,0.0,100,,52,0.0,0.0,,,,,
LPL LCK Main,46337.0,Doinb - STAR,MID,Y,FPX,vs WE,3,-172.5,63.30%,9300,4.5,1.8,7.3,275.0,39.7,124.5,76.2,33.9,110.42,110.42,100,,56,7.9,135.15,14.5,,,,
LPL LCK Main,46337.0,Light - STAR,ADC,Y,LNG,vs ES,3,122.5,44.90%,9200,3.2,2.2,4.1,293.7,19.4,112.9,53.9,37.4,85.16,85.16,100,,31,6.2,30.81,3.3,,,,
LPL LCK Main,46337.0,Jiumeng - STAR,ADC,Y,WE,vs FPX,3,172.5,36.70%,9100,5.0,2.4,6.0,285.0,24.7,107.5,87.0,33.1,86.75,86.75,100,,62,6.4,121.47,13.3,,,,
LPL LCK Main,46337.0,Route - STAR,ADC,Y,SB,vs DWG,3,255.0,28.20%,9000,3.1,1.9,3.6,307.6,14.3,104.8,54.9,36.2,75.68,75.68,100,,34,5.6,31.56,3.5,,,,
LPL LCK Main,46337.0,Tian - STAR,JNG,Y,FPX,vs WE,3,-172.5,63.30%,8900,2.7,2.0,8.4,180.3,29.9,104.1,64.3,29.7,89.34,89.34,100,,54,6.7,112.05,12.6,,,,
LPL LCK Main,46337.0,ShowMaker - STAR,MID,Y,DWG,vs SB,3,-255.0,71.90%,8900,3.0,1.6,4.3,287.5,34.1,106.4,47.4,28.9,94.56,94.56,100,,39,7.1,142.47,16.0,,,,
LPL LCK Main,46337.0,Nuclear - STAR,ADC,N,DWG,vs SB,3,-255.0,71.90%,8900,2.2,1.6,3.6,296.0,0.0,38.7,43.0,25.8,0.0,0.0,100,,40,0.0,0.0,,,,,
LPL LCK Main,46337.0,XiaoBai - STAR,TOP,Y,ES,vs LNG,3,-122.5,54.90%,8800,2.7,2.7,7.2,243.3,24.4,94.4,66.1,28.0,78.56,78.56,100,,58,6.0,116.43,13.2,,,,
LPL LCK Main,46337.0,Chovy - STAR,MID,P,DRX,vs GEN,3,-117.5,54.10%,8800,3.5,1.4,5.0,302.1,26.6,91.6,73.0,26.0,78.95,78.95,100,,64,6.0,137.64,15.6,,,,
LPL LCK Main,46337.0,WEI - STAR,JNG,Y,ES,vs LNG,3,-122.5,54.90%,8700,2.6,2.7,9.7,160.8,25.8,106.8,74.3,32.4,87.26,87.26,100,,56,6.7,127.62,14.7,,,,
LPL LCK Main,46337.0,Khan - STAR,TOP,Y,FPX,vs WE,3,-172.5,63.30%,8600,4.6,1.5,5.8,243.7,33.8,104.8,52.5,28.4,93.23,93.23,100,,46,7.2,115.86,13.5,,,,
LPL LCK Main,46337.0,Bdd - STAR,MID,Y,GEN,vs DRX,3,117.5,46%,8600,3.4,1.4,5.7,282.8,30.9,89.7,72.8,23.5,81.65,81.65,100,,68,6.3,75.0,8.7,,,,
LPL LCK Main,46337.0,Pyosik - STAR,JNG,P,DRX,vs GEN,3,-117.5,54.10%,8600,2.5,1.8,6.9,187.5,20.2,87.0,68.4,26.7,70.35,70.35,100,,61,5.5,132.18,15.4,,,,
LPL LCK Main,46337.0,Nuguri - STAR,TOP,Y,DWG,vs SB,3,-255.0,71.90%,8600,2.5,3.6,4.3,293.8,23.3,97.8,42.4,29.8,79.68,79.68,100,,30,6.2,99.03,11.5,,,,
LPL LCK Main,46337.0,fenfen - STAR,MID,Y,ES,vs LNG,3,-122.5,54.90%,8500,3.1,2.7,6.2,217.6,22.7,70.4,60.6,19.1,62.67,62.67,100,,68,4.9,118.71,14.0,,,,
LPL LCK Main,46337.0,GimGoon - STAR,TOP,N,FPX,vs WE,3,-172.5,63.30%,8500,2.6,1.8,5.8,236.3,0.0,29.9,64.4,19.9,0.0,0.0,100,,69,0.0,0.0,,,,,
LPL LCK Main,46337.0,Canyon - STAR,JNG,Y,DWG,vs SB,3,-255.0,71.90%,8400,1.8,2.5,5.6,179.8,22.9,90.4,39.2,27.0,74.87,74.87,100,,31,5.9,104.31,12.4,,,,
LPL LCK Main,46337.0,Doran - STAR,TOP,P,DRX,vs GEN,3,-117.5,54.10%,8400,2.3,2.1,5.5,268.0,18.6,80.4,62.6,24.7,65.01,65.01,100,,61,5.2,111.57,13.3,,,,
LPL LCK Main,46337.0,Clid - STAR,JNG,Y,GEN,vs DRX,3,117.5,46%,8300,2.2,1.9,7.0,181.0,20.4,80.4,63.7,24.0,66.63,66.63,100,,62,5.4,67.56,8.1,,,,
LPL LCK Main,46337.0,Maple - STAR,MID,Y,LNG,vs ES,3,122.5,44.90%,8200,3.1,2.1,5.0,258.1,22.1,110.1,61.2,35.2,86.0,86.0,100,,42,7.0,18.87,2.3,,,,
LPL LCK Main,46337.0,Xx - STAR,JNG,Y,LNG,vs ES,3,122.5,44.90%,8200,1.8,3.1,5.6,161.6,15.4,85.7,46.6,28.1,65.31,65.31,100,,40,5.3,23.34,2.8,,,,
LPL LCK Main,46337.0,Rascal - STAR,TOP,Y,GEN,vs DRX,3,117.5,46%,8100,2.5,2.0,5.3,273.8,20.7,78.5,60.9,23.1,65.72,65.72,100,,62,5.4,67.44,8.3,,,,
LPL LCK Main,46337.0,Teacherma - STAR,MID,Y,WE,vs FPX,3,172.5,36.70%,8000,3.5,2.8,7.3,232.2,24.5,88.3,82.0,25.5,75.05,75.05,100,,69,6.3,111.15,13.9,,,,
LPL LCK Main,46337.0,beishang - STAR,JNG,Y,WE,vs FPX,3,172.5,36.70%,8000,3.0,2.3,8.1,180.8,21.2,96.7,77.9,30.2,77.15,77.15,100,,61,6.4,119.07,14.9,,,,
LPL LCK Main,46337.0,Crisp - STAR,SUP,Y,FPX,vs WE,3,-172.5,63.30%,8000,0.8,2.1,9.5,63.2,20.5,83.5,52.1,25.2,68.58,68.58,100,,52,5.7,77.37,9.7,,,,
LPL LCK Main,46337.0,Quad - STAR,MID,P,DRX,vs GEN,3,-117.5,54.10%,8000,,,,,37.0,37.0,,,55.46,55.46,100,,0,4.6,0.0,,,,,
LPL LCK Main,46337.0,Flame - STAR,TOP,N,DWG,vs SB,3,-255.0,71.90%,8000,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,0.0,,,,,
LPL LCK Main,46337.0,Summit - STAR,TOP,Y,SB,vs DWG,3,255.0,28.20%,7900,1.7,2.9,4.1,272.5,10.4,85.9,43.5,30.2,60.9,60.9,100,,31,5.1,17.91,2.3,,,,
LPL LCK Main,46337.0,chenlun17 - STAR,TOP,Y,LNG,vs ES,3,122.5,44.90%,7900,2.5,2.7,4.3,243.9,11.6,92.9,51.2,32.5,66.21,66.21,100,,37,5.6,30.45,3.9,,,,
LPL LCK Main,46337.0,FATE - STAR,MID,N,SB,vs DWG,3,255.0,28.20%,7900,3.9,0.9,4.2,284.4,0.0,84.3,83.5,56.2,0.0,0.0,100,,33,0.0,0.0,,,,,
LPL LCK Main,46337.0,Morgan - STAR,TOP,Y,WE,vs FPX,3,172.5,36.70%,7800,2.6,2.8,6.1,238.4,20.7,88.7,64.9,27.2,71.78,71.78,100,,58,6.1,84.27,10.8,,,,
LPL LCK Main,46337.0,Flandre - STAR,TOP,N,LNG,vs ES,3,122.5,44.90%,7800,2.0,3.4,4.7,261.3,0.0,42.3,47.9,28.2,0.0,0.0,100,,41,0.0,0.0,,,,,
LPL LCK Main,46337.0,ShiauC - STAR,SUP,Y,ES,vs LNG,3,-122.5,54.90%,7800,1.4,3.1,9.8,35.3,18.5,87.5,59.3,27.6,69.15,69.15,100,,53,5.9,119.01,15.3,,,,
LPL LCK Main,46337.0,OnFleek - STAR,JNG,Y,SB,vs DWG,3,255.0,28.20%,7800,1.7,2.6,5.2,190.4,11.6,91.1,42.7,31.8,65.13,65.13,100,,26,5.6,28.65,3.7,,,,
LPL LCK Main,46337.0,Lonely - STAR,TOP,N,SB,vs DWG,3,255.0,28.20%,7800,2.5,3.2,5.4,262.1,0.0,26.4,52.9,17.6,0.0,0.0,100,,67,0.0,0.0,,,,,
LPL LCK Main,46337.0,CJJ - STAR,TOP,N,ES,vs LNG,3,-122.5,54.90%,7700,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,0.0,,,,,
LPL LCK Main,46337.0,BeryL - STAR,SUP,Y,DWG,vs SB,3,-255.0,71.90%,7700,0.5,3.3,7.4,67.2,13.0,76.3,31.6,25.3,57.47,57.47,100,,20,5.0,125.85,16.3,,,,
LPL LCK Main,46337.0,Dove - STAR,MID,Y,SB,vs DWG,3,255.0,28.20%,7700,2.0,2.0,3.4,278.6,17.4,83.4,43.8,26.4,65.66,65.66,100,,40,5.7,17.79,2.3,,,,
LPL LCK Main,46337.0,Punch - STAR,JNG,N,SB,vs DWG,3,255.0,28.20%,7700,1.5,2.1,5.9,157.2,0.0,45.9,43.0,30.6,0.0,0.0,100,,29,0.0,0.0,,,,,
LPL LCK Main,46337.0,Keria - STAR,SUP,P,DRX,vs GEN,3,-117.5,54.10%,7600,0.8,2.0,8.8,39.7,12.8,71.5,55.6,23.5,54.41,54.41,100,,58,4.8,105.03,13.8,,,,
LPL LCK Main,46337.0,Plex - STAR,MID,N,WE,vs FPX,3,172.5,36.70%,7500,2.1,2.8,5.9,211.8,0.0,53.6,49.2,35.7,0.0,0.0,100,,27,0.0,0.0,,,,,
LPL LCK Main,46337.0,Poss - STAR,TOP,N,WE,vs FPX,3,172.5,36.70%,7500,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,0.0,,,,,
LPL LCK Main,46337.0,Shanks - STAR,MID,N,WE,vs FPX,3,172.5,36.70%,7500,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,0.0,,,,,
LPL LCK Main,46337.0,Duan - STAR,SUP,Y,LNG,vs ES,3,122.5,44.90%,7400,0.6,3.3,7.2,49.1,7.8,70.8,38.8,25.2,49.55,49.55,100,,35,4.5,5.43,0.7,,,,
LPL LCK Main,46337.0,Hoit - STAR,SUP,N,DWG,vs SB,3,-255.0,71.90%,7400,0.3,1.6,4.0,31.5,0.0,31.2,21.1,20.8,0.0,0.0,100,,1,0.0,0.0,,,,,
LPL LCK Main,46337.0,Life - STAR,SUP,Y,GEN,vs DRX,3,117.5,46%,7300,0.7,1.7,7.9,51.6,2.8,68.0,50.7,26.1,43.32,43.32,100,,49,4.0,32.55,4.5,,,,
LPL LCK Main,46337.0,Missing - STAR,SUP,Y,WE,vs FPX,3,172.5,36.70%,7100,0.8,3.0,9.9,41.2,12.2,76.2,60.3,25.6,56.73,56.73,100,,58,5.3,63.66,9.0,,,,
LPL LCK Main,46337.0,lwandy - STAR,SUP,N,LNG,vs ES,3,122.5,44.90%,7000,0.0,4.5,2.0,77.5,0.0,8.6,2.1,5.7,0.0,0.0,100,,0,0.0,0.0,,,,,
LPL LCK Main,46337.0,Kellin - STAR,SUP,N,GEN,vs DRX,3,117.5,46%,7000,0.1,2.1,5.6,29.4,0.0,40.8,27.9,27.2,0.0,0.0,100,,3,0.0,0.0,,,,,
LPL LCK Main,46337.0,GorillA - STAR,SUP,Y,SB,vs DWG,3,255.0,28.20%,6900,0.4,2.5,6.6,44.0,3.2,76.0,35.6,29.1,48.45,48.45,100,,18,4.7,12.21,1.8,,,,
LPL LCK Main,46337.0,Kabbie - STAR,SUP,N,SB,vs DWG,3,255.0,28.20%,6800,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,0.0,,,,,
LPL LCK Main,46375.0,Teddy,ADC,P,T1,vs HLE,3,-547.5,84.70%,10200,4.0,1.4,5.3,340.2,43.1,121.8,69.4,31.5,74.57,74.57,100,,55,7.3,87.64,8.6,,,,
LPL LCK Main,46375.0,JackeyLove,ADC,Y,TES,vs LGD,3,-302.5,75.20%,10100,4.4,2.8,4.8,311.9,23.4,146.4,64.7,49.2,72.58,72.58,100,,24,7.2,111.38,11.0,,,,
LPL LCK Main,46375.0,Smlz,ADC,Y,OMG,vs DMO,3,-220.0,69.00%,9800,3.0,2.4,3.9,276.6,37.0,104.8,53.3,27.1,64.1,64.1,100,,49,6.5,71.0,7.2,,,,
LPL LCK Main,46375.0,Mystic,ADC,P,AF,vs DYN,3,-165.0,62.10%,9600,3.3,2.8,3.9,303.7,27.8,97.3,55.0,27.8,55.64,55.64,100,,49,5.8,110.16,11.5,,,,
LPL LCK Main,46375.0,Helper,ADC,N,DMO,vs OMG,3,220.0,31.30%,9500,2.3,2.7,3.3,232.0,0.0,12.6,31.3,8.4,0.0,0.0,100,,73,0.0,0.0,,,,,
LPL LCK Main,46375.0,deokdam,ADC,P,DYN,vs AF,3,165.0,37.70%,9400,5.0,1.5,5.0,279.0,44.6,44.6,78.2,0.0,44.57,44.57,100,,0,4.7,62.18,6.6,,,,
LPL LCK Main,46375.0,Faker,MID,P,T1,vs HLE,3,-547.5,85%,9300,3.3,1.6,4.9,303.6,34.2,109.2,61.9,30.0,64.19,64.19,100,,52,6.9,78.74,8.5,,,,
LPL LCK Main,46375.0,Kramer,ADC,Y,LGD,vs TES,3,302.5,24.80%,9200,4.2,2.5,6.0,270.0,37.4,110.4,70.2,29.2,66.57,66.57,100,,58,7.2,59.4,6.5,,,,
LPL LCK Main,46375.0,Viper,ADC,P,HLE,vs T1,3,547.5,15.40%,9100,3.1,1.8,3.3,336.9,0.0,58.8,58.1,28.6,15.94,15.94,100,,51,1.8,56.32,6.2,,,,
LPL LCK Main,46375.0,Knight,MID,Y,TES,vs LGD,3,-302.5,75.20%,9000,5.1,2.3,6.2,302.9,38.0,152.3,78.4,45.7,83.74,83.74,100,,42,9.3,97.88,10.9,,,,
LPL LCK Main,46375.0,icon,MID,Y,OMG,vs DMO,3,-220.0,69.00%,8900,2.5,2.4,4.4,263.7,37.9,100.2,51.5,24.9,62.83,62.83,100,,52,7.1,89.88,10.1,,,,
LPL LCK Main,46375.0,Cuzz,JNG,P,T1,vs HLE,3,-547.5,84.70%,8800,1.6,1.3,7.5,185.3,25.3,100.3,55.3,30.0,55.32,55.32,100,,46,6.3,49.7,5.6,,,,
LPL LCK Main,46375.0,All iN,MID,D,AF,vs DYN,3,-165.0,62%,8800,3.2,1.3,3.9,260.9,1.2,49.2,52.3,19.2,20.4,20.4,100,,63,2.3,0.0,,,,,
LPL LCK Main,46375.0,Canna,TOP,P,T1,vs HLE,3,-547.5,84.70%,8800,2.5,1.6,5.4,264.6,27.6,108.4,59.1,32.3,59.91,59.91,100,,45,6.8,70.34,8.0,,,,
LPL LCK Main,46375.0,Karsa,JNG,Y,TES,vs LGD,3,-302.5,75.20%,8700,2.3,3.2,7.6,167.5,22.9,116.6,58.8,37.5,60.37,60.37,100,,36,6.9,73.9,8.5,,,,
LPL LCK Main,46375.0,369,TOP,Y,TES,vs LGD,3,-302.5,75.20%,8700,2.4,3.2,6.2,260.2,25.8,112.8,57.5,34.8,60.56,60.56,100,,39,7.0,60.48,7.0,,,,
LPL LCK Main,46375.0,Spirit,JNG,P,AF,vs DYN,3,-165.0,62.10%,8600,1.8,2.5,5.5,170.0,14.0,81.0,40.8,26.8,40.82,40.82,100,,34,4.7,81.54,9.5,,,,
LPL LCK Main,46375.0,Twila,MID,Y,DMO,vs OMG,3,220.0,31.30%,8600,1.2,3.2,4.3,248.5,28.7,55.2,27.9,10.6,39.34,39.34,100,,62,4.6,30.34,3.5,,,,
LPL LCK Main,46375.0,Xiaopeng,JNG,Y,DMO,vs OMG,3,220.0,31.30%,8500,2.3,3.4,6.0,171.5,7.6,88.1,47.3,32.2,39.78,39.78,100,,32,4.7,31.64,3.7,,,,
LPL LCK Main,46375.0,H4cker,JNG,Y,OMG,vs DMO,3,-220.0,69.00%,8500,1.7,2.4,5.5,172.1,37.8,93.3,46.8,22.2,60.0,60.0,100,,53,7.1,55.26,6.5,,,,
LPL LCK Main,46375.0,Curse,TOP,Y,OMG,vs DMO,3,-220.0,69.00%,8500,2.4,3.2,3.4,245.1,32.7,83.2,42.1,20.2,52.93,52.93,100,,52,6.2,82.0,9.6,,,,
LPL LCK Main,46375.0,Kiin,TOP,P,AF,vs DYN,3,-165.0,62.10%,8400,2.2,2.9,4.7,277.3,27.2,89.9,47.6,25.1,52.26,52.26,100,,47,6.2,80.44,9.6,,,,
LPL LCK Main,46375.0,Kuzan,MID,P,DYN,vs AF,3,165.0,37.70%,8400,3.9,1.5,6.5,253.8,5.9,113.7,88.0,43.1,49.0,49.0,100,,51,5.8,62.86,7.5,,,,
LPL LCK Main,46375.0,Natural,TOP,N,DMO,vs OMG,3,220.0,31.30%,8300,2.8,3.3,3.4,265.7,0.0,47.0,41.6,31.3,0.0,0.0,100,,25,0.0,0.0,,,,,
LPL LCK Main,46375.0,Beyond,JNG,P,DYN,vs AF,3,165.0,37.70%,8300,2.5,1.5,9.4,153.6,6.6,116.1,86.5,43.8,50.44,50.44,100,,49,6.1,54.36,6.5,,,,
LPL LCK Main,46375.0,xiye,MID,Y,LGD,vs TES,3,302.5,24.80%,8200,4.0,2.6,4.8,254.8,0.0,65.6,58.2,26.9,25.29,25.29,100,,54,3.1,39.62,4.8,,,,
LPL LCK Main,46375.0,Peanut,JNG,Y,LGD,vs TES,3,302.5,24.80%,8100,3.3,2.4,6.6,184.1,28.6,101.9,63.0,29.3,57.92,57.92,100,,53,7.2,38.68,4.8,,,,
LPL LCK Main,46375.0,Lava,MID,P,HLE,vs T1,3,547.5,15.40%,8100,2.3,2.7,3.6,256.0,0.0,69.7,42.0,28.8,26.49,26.49,100,,31,3.3,0.0,,,,,
LPL LCK Main,46375.0,Rich,TOP,P,DYN,vs AF,3,165.0,37.70%,8100,3.0,2.0,6.6,235.8,2.4,102.4,80.1,40.0,42.35,42.35,100,,50,5.2,44.92,5.5,,,,
LPL LCK Main,46375.0,Yuuki,MID,N,LGD,vs TES,3,302.5,24.80%,8000,3.0,3.2,6.0,279.9,0.0,50.0,57.5,33.3,0.0,0.0,100,,42,0.0,0.0,,,,,
